MYNamespaceID,MYObjectID,MZDateEdited,MYCollectionID,MYDatasetID[0],MYDatasetID[1],MYDatasetID[2],MYDatasetID[3],MYDatasetID[4],MYStatus,MYOriginalSpecimenID,MYVerificationStatus[0],MYNotes,MYDataSource,MYEvent[0],MYLanguage,MYGathering[0][MYLeg][0],MYGathering[0][MYLeg][1],MYGathering[0][MYDateBegin],MYGathering[0][MYDateEnd],MYGathering[0][MYDateVerbatim],MYGathering[0][MYHabitatDescription],MYGathering[0][MYCoordinatesVerbatim],MYGathering[0][MYLatitude],MYGathering[0][MYLongitude],MYGathering[0][MYCoordinateSystem],MYGathering[0][MYCoordinateSource],MYGathering[0][MYAlt],MYGathering[0][MYCoordinateNotes],MYGathering[0][MYCountry],MYGathering[0][MYAdministrativeProvince],MYGathering[0][MYMunicipality],MYGathering[0][MYLocality],MYGathering[0][MYLocalityDescription],MYGathering[0][MYSamplingMethod],MYGathering[0][MYCollectingEventName],MYGathering[0][MYUnit][0][MYRecordBasis],MYGathering[0][MYUnit][0][MYCount],MYGathering[0][MYUnit][0][MYNotes],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxonRank],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxon],MYGathering[0][MYUnit][0][MYIdentification][0][MYAuthor]
utu:ZMUT,10153,2019-12-19T14:02:58+0200,HR.1648,GX.9173,GX.9118,GX.9119,GX.9516,,Missing,m7-29,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",4.12.2011,11.12.2011,,Secondary forest,"30 58' 298"" [S], 730 25' 466"" [W]), 429 FT",-3.967494444444,-73.417961111111,Wgs84,Gps,131,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m7",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10154,2019-12-19T14:02:58+0200,HR.1648,GX.9174,GX.9118,GX.9119,GX.9516,,Missing,m8-23,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",23.10.2011,30.10.2011,,Secondary forest,"30 57' 379"" [S], 730 25' 186"" [W]), 384 FT",-3.951052777778,-73.417183333333,Wgs84,Gps,117,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m8",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10155,2019-12-19T14:02:58+0200,HR.1648,GX.9174,GX.9118,GX.9119,GX.9516,,Missing,m8-24,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",30.10.2011,6.11.2011,,Secondary forest,"30 57' 379"" [S], 730 25' 186"" [W]), 384 FT",-3.951052777778,-73.417183333333,Wgs84,Gps,117,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m8",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10156,2019-12-19T14:02:58+0200,HR.1648,GX.9174,GX.9118,GX.9119,GX.9516,,Missing,m8-25,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",6.11.2011,13.11.2011,,Secondary forest,"30 57' 379"" [S], 730 25' 186"" [W]), 384 FT",-3.951052777778,-73.417183333333,Wgs84,Gps,117,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m8",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10157,2019-12-19T14:02:58+0200,HR.1648,GX.9174,GX.9118,GX.9119,GX.9516,,Missing,m8-26,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",13.11.2011,20.11.2011,,Secondary forest,"30 57' 379"" [S], 730 25' 186"" [W]), 384 FT",-3.951052777778,-73.417183333333,Wgs84,Gps,117,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m8",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10158,2019-12-19T14:02:58+0200,HR.1648,GX.9174,GX.9118,GX.9119,GX.9516,,Missing,m8-28,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",27.11.2011,4.12.2011,,Secondary forest,"30 57' 379"" [S], 730 25' 186"" [W]), 384 FT",-3.951052777778,-73.417183333333,Wgs84,Gps,117,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m8",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10159,2019-12-19T14:02:58+0200,HR.1648,GX.9174,GX.9118,GX.9119,GX.9516,,Missing,m8-29,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",4.12.2011,11.12.2011,,Secondary forest,"30 57' 379"" [S], 730 25' 186"" [W]), 384 FT",-3.951052777778,-73.417183333333,Wgs84,Gps,117,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m8",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10160,2019-12-19T14:02:58+0200,HR.1648,GX.9176,GX.9118,GX.9119,GX.9516,,Missing,m10-23,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",23.10.2011,30.10.2011,,Secondary forest,"30 58' 264"" [S], 730 25' 590"" [W]), 462 FT",-3.9674,-73.418305555556,Wgs84,Gps,141,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m10",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10161,2019-12-19T14:02:58+0200,HR.1648,GX.9176,GX.9118,GX.9119,GX.9516,,Missing,m10-24,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",30.10.2011,6.11.2011,,Secondary forest,"30 58' 264"" [S], 730 25' 590"" [W]), 462 FT",-3.9674,-73.418305555556,Wgs84,Gps,141,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m10",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10162,2019-12-19T14:02:58+0200,HR.1648,GX.9176,GX.9118,GX.9119,GX.9516,,Missing,m10-25,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",6.11.2011,13.11.2011,,Secondary forest,"30 58' 264"" [S], 730 25' 590"" [W]), 462 FT",-3.9674,-73.418305555556,Wgs84,Gps,141,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m10",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10163,2019-12-19T14:02:58+0200,HR.1648,GX.9176,GX.9118,GX.9119,GX.9516,,Missing,m10-26,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",13.11.2011,20.11.2011,,Secondary forest,"30 58' 264"" [S], 730 25' 590"" [W]), 462 FT",-3.9674,-73.418305555556,Wgs84,Gps,141,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m10",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10164,2019-12-19T14:02:58+0200,HR.1648,GX.9176,GX.9118,GX.9119,GX.9516,,Missing,m10-27,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",20.11.2011,27.11.2011,,Secondary forest,"30 58' 264"" [S], 730 25' 590"" [W]), 462 FT",-3.9674,-73.418305555556,Wgs84,Gps,141,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m10",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10165,2019-12-19T14:02:59+0200,HR.1648,GX.9176,GX.9118,GX.9119,GX.9516,,Missing,m10-28,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",27.11.2011,4.12.2011,,Secondary forest,"30 58' 264"" [S], 730 25' 590"" [W]), 462 FT",-3.9674,-73.418305555556,Wgs84,Gps,141,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m10",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10166,2019-12-19T14:02:59+0200,HR.1648,GX.9176,GX.9118,GX.9119,GX.9516,,Missing,m10-29,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",4.12.2011,11.12.2011,,Secondary forest,"30 58' 264"" [S], 730 25' 590"" [W]), 462 FT",-3.9674,-73.418305555556,Wgs84,Gps,141,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m10",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10167,2019-12-19T14:02:59+0200,HR.1648,GX.9177,GX.9118,GX.9119,GX.9516,,Missing,m11-23,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",23.10.2011,30.10.2011,,Secondary forest,"30 58' 355"" [S], 730 25' 573"" [W]), 526 FT",-3.967652777778,-73.418258333333,Wgs84,Gps,160,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m11",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10168,2019-12-19T14:02:59+0200,HR.1648,GX.9177,GX.9118,GX.9119,GX.9516,,Missing,m11-24,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",30.10.2011,6.11.2011,,Secondary forest,"30 58' 355"" [S], 730 25' 573"" [W]), 526 FT",-3.967652777778,-73.418258333333,Wgs84,Gps,160,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m11",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10169,2019-12-19T14:02:59+0200,HR.1648,GX.9177,GX.9118,GX.9119,GX.9516,,Missing,m11-25,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",6.11.2011,13.11.2011,,Secondary forest,"30 58' 355"" [S], 730 25' 573"" [W]), 526 FT",-3.967652777778,-73.418258333333,Wgs84,Gps,160,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m11",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
utu:ZMUT,10170,2019-12-19T14:02:59+0200,HR.1648,GX.9177,GX.9118,GX.9119,GX.9516,,Missing,m11-26,VerifyCoordinates,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",https://doi.org/10.5281/zenodo.3559054,Ichneumonoidea removed,english,"Gómez, Isrrael","Sääksjärvi, Ilari E.",13.11.2011,20.11.2011,,Secondary forest,"30 58' 355"" [S], 730 25' 573"" [W]), 526 FT",-3.967652777778,-73.418258333333,Wgs84,Gps,160,"The coordinates come from a file in https://doi.org/10.5281/zenodo.3559054 . The decimal point of the seconds seems to be missing, so it is uncertain what the actual coordinates are. These are the best guesses based on placing the decimal point in different places and seeing if the point lands on secondary forest in Google Maps. It may also be worth comparing to the pictures of the trap sites (https://doi.org/10.5281/zenodo.3559054).",Peru,Department of Loreto,,"Reserva Nacional Allpahuayo Mishana, trap m11",,Malaise,Amazon 2011,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",kingdom,Animalia,"Linnaeus, 1758"
